c603565,101,4.22,9.32,0.67,4.20,/content/drive/MyDrive/stock/data/working/models_2/101/4.22_603565_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002826,101,3.15,9.31,0.25,3.37,/content/drive/MyDrive/stock/data/working/models_2/101/3.15_002826_28_mem_3_ltsm_1_dense_1_unit_64.h5
c002533,101,0.42,8.73,0.55,7.68,/content/drive/MyDrive/stock/data/working/models_2/101/0.42_002533_15_mem_3_ltsm_1_dense_1_unit_64.h5
c002202,101,1.41,11.43,1.42,4.91,/content/drive/MyDrive/stock/data/working/models_2/101/1.41_002202_12_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,4.38,9.64,0.65,4.12,/content/drive/MyDrive/stock/data/working/models_2/101/4.38_603565_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002826,101,3.21,9.77,0.40,4.66,/content/drive/MyDrive/stock/data/working/models_2/101/3.21_002826_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600692,101,0.55,9.15,0.05,2.09,/content/drive/MyDrive/stock/data/working/models_2/101/0.55_600692_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600776,101,0.80,13.77,16.11,10.57,/content/drive/MyDrive/stock/data/working/models_2/101/0.80_600776_10_mem_3_ltsm_1_dense_1_unit_64.h5
c600018,101,0.23,8.67,0.03,2.76,/content/drive/MyDrive/stock/data/working/models_2/101/0.23_600018_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002533,101,0.44,9.56,0.10,3.63,/content/drive/MyDrive/stock/data/working/models_2/101/0.44_002533_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600867,101,1.85,82.14,11.85,16.66,/content/drive/MyDrive/stock/data/working/models_2/101/1.85_600867_06_mem_3_ltsm_1_dense_1_unit_64.h5
c002826,101,2.79,9.14,0.25,3.33,/content/drive/MyDrive/stock/data/working/models_2/101/2.79_002826_30_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,3.73,9.61,0.63,3.95,/content/drive/MyDrive/stock/data/working/models_2/101/3.73_603565_38_mem_3_ltsm_1_dense_1_unit_64.h5
c002202,101,1.72,15.77,0.77,5.14,/content/drive/MyDrive/stock/data/working/models_2/101/1.72_002202_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,3.95,9.15,0.60,3.81,/content/drive/MyDrive/stock/data/working/models_2/101/3.95_603565_39_mem_3_ltsm_1_dense_1_unit_64.h5
c600692,101,0.56,9.38,0.06,2.43,/content/drive/MyDrive/stock/data/working/models_2/101/0.56_600692_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002533,101,0.43,10.77,0.10,3.25,/content/drive/MyDrive/stock/data/working/models_2/101/0.43_002533_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002826,101,2.77,9.75,0.63,6.11,/content/drive/MyDrive/stock/data/working/models_2/101/2.77_002826_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600018,101,0.21,8.66,0.08,5.56,/content/drive/MyDrive/stock/data/working/models_2/101/0.21_600018_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600776,101,0.70,12.43,14.61,9.76,/content/drive/MyDrive/stock/data/working/models_2/101/0.70_600776_11_mem_3_ltsm_1_dense_1_unit_64.h5
c002202,101,1.34,10.59,1.00,4.19,/content/drive/MyDrive/stock/data/working/models_2/101/1.34_002202_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,4.02,9.60,0.58,3.70,/content/drive/MyDrive/stock/data/working/models_2/101/4.02_603565_40_mem_3_ltsm_1_dense_1_unit_64.h5
c600867,101,1.65,81.46,11.05,16.02,/content/drive/MyDrive/stock/data/working/models_2/101/1.65_600867_07_mem_3_ltsm_1_dense_1_unit_64.h5
c002533,101,0.37,8.24,0.18,3.96,/content/drive/MyDrive/stock/data/working/models_2/101/0.37_002533_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002826,101,2.87,8.76,0.27,3.53,/content/drive/MyDrive/stock/data/working/models_2/101/2.87_002826_32_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,3.88,8.91,0.55,3.62,/content/drive/MyDrive/stock/data/working/models_2/101/3.88_603565_41_mem_3_ltsm_1_dense_1_unit_64.h5
c600692,101,0.52,8.86,0.05,1.94,/content/drive/MyDrive/stock/data/working/models_2/101/0.52_600692_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002202,101,1.51,14.68,0.67,4.89,/content/drive/MyDrive/stock/data/working/models_2/101/1.51_002202_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600018,101,0.26,9.21,0.02,2.52,/content/drive/MyDrive/stock/data/working/models_2/101/0.26_600018_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,4.18,9.72,0.51,3.54,/content/drive/MyDrive/stock/data/working/models_2/101/4.18_603565_42_mem_3_ltsm_1_dense_1_unit_64.h5
c002533,101,0.33,8.90,0.15,3.94,/content/drive/MyDrive/stock/data/working/models_2/101/0.33_002533_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002826,101,3.33,9.17,0.76,6.96,/content/drive/MyDrive/stock/data/working/models_2/101/3.33_002826_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603565,101,3.29,8.85,0.47,3.46,/content/drive/MyDrive/stock/data/working/models_2/101/3.29_603565_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002202,101,1.27,10.63,1.12,4.42,/content/drive/MyDrive/stock/data/working/models_2/101/1.27_002202_16_mem_3_ltsm_1_dense_1_unit_64.h5
